EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
77.4,-127.52028944224863,193,17521,96,3070.5107402801514,1581077
78.6,-128.75711698121864,195,17716,98,3093.5146095752716,1596020
88.8,-132.6753585231317,196,17912,98,3116.163948535919,1610954
78.0,-129.4455127221268,196,18108,98,3138.573608636856,1625894
77.4,-128.59943135411427,198,18306,100,3161.9288642406464,1640831
75.2,-124.98279607734978,195,18501,98,3184.8595690727234,1655757
76.0,-103.56134805709503,195,18696,100,3208.156976222992,1670687
75.6,-125.89309114000034,196,18892,100,3230.957073688507,1685615
76.2,-125.2620869110169,194,19086,95,3253.8904819488525,1700546
75.4,-99.02769393008738,195,19281,97,3276.9948539733887,1715473
75.4,-104.13663598400942,195,19476,99,3300.2880370616913,1730400
76.4,-126.24661772349505,194,19670,96,3323.460262298584,1745332
75.2,-123.72245048313098,196,19866,99,3346.4721851348877,1760258
77.4,-123.93731487503378,194,20060,98,3369.95734667778,1775195
75.6,-98.87121421788063,199,20259,106,3392.379981279373,1790123
77.0,-105.12442662287336,199,20458,102,3415.825894355774,1805058
75.4,-103.74364822950179,198,20656,100,3438.6288743019104,1819985
77.2,-125.04085968406139,197,20853,103,3461.9134385585785,1834921
79.4,-133.74622970097437,198,21051,100,3485.2594101428986,1849847
75.2,-121.88993934461345,199,21250,100,3507.996339082718,1864773
90.6,-150.2049461513484,197,21447,100,3530.371128320694,1879755
86.2,-125.8569972233408,199,21646,100,3553.121697664261,1894736
87.8,-160.0053457540176,197,21843,104,3576.3351316452026,1909673
73.8,-113.86140841850806,198,22041,100,3599.6042935848236,1924523
75.4,-121.82142176252425,199,22240,108,3622.6613731384277,1939450
75.2,-107.74617467011976,198,22438,110,3646.041243314743,1954376
88.8,-162.20854257530192,197,22635,110,3669.1445508003235,1969304
77.0,-122.45537150851032,199,22834,111,3692.591832637787,1984239
76.6,-123.04998320648977,195,23029,115,3715.8164246082306,1999172
75.8,-121.20701846096983,192,23221,118,3739.097179412842,2014101
75.6,-122.5973155505815,197,23418,116,3762.4408922195435,2029029
75.6,-102.62828056267806,194,23612,113,3785.407737016678,2043957
75.8,-119.98231059677997,194,23806,121,3808.133894920349,2058886
83.6,-124.06536851207731,197,24003,114,3831.1605956554413,2073854
77.2,-122.15223255891779,198,24201,109,3854.112688302994,2088790
76.6,-121.49544081941251,197,24398,102,3876.8715324401855,2103723
75.0,-120.06272712959885,197,24595,104,3899.542487382889,2118648
78.2,-122.50570999463248,198,24793,106,3922.2594945430756,2133589
75.4,-116.6451129525183,198,24991,110,3945.5648624897003,2148516
76.6,-107.97741236741294,199,25190,104,3967.990820646286,2163449
82.8,-123.46698041644477,198,25388,104,3990.914770126343,2178413
76.4,-118.97237657689467,202,25590,115,4013.640989780426,2193345
76.0,-108.43962687387484,200,25790,127,4036.245337486267,2208275
77.4,-121.8517618181786,198,25988,121,4059.4286065101624,2223212
75.8,-120.4852014304103,200,26188,125,4082.926639318466,2238141
