# {"t_start": 1591416947.5835907, "env_id": "Block2D-v1"} 
r,l,t
8.333298,35,135.63452
8.85785,32,135.744297
8.667496,34,135.781592
9.4777,32,135.816478
11.073827,34,135.85612
8.502212,34,135.96406
6.616637,33,136.000026
12.029647,31,136.069489
4.922483,37,136.186034
11.260969,32,136.397736
6.627834,34,136.434659
9.421981,33,136.507722
11.312461,33,136.544065
8.022503,34,136.581154
8.59725,34,136.729223
6.864603,37,136.769537
4.747851,37,136.841644
8.733217,35,136.879965
10.007946,35,136.948678
3.38436,38,136.990149
-57.77884,82,137.10911
0.815882,39,137.171318
10.259457,34,137.209465
10.229281,32,137.274551
7.188878,33,137.310569
10.065277,33,137.34646
11.337627,32,137.386603
7.748727,36,137.427785
4.146602,37,137.505252
9.526976,32,137.540837
-74.7774,94,137.674514
6.259182,38,137.722708
5.796569,38,137.763608
6.341427,35,137.826489
6.769296,35,137.93325
3.83098,35,137.970354
6.710876,35,138.039797
5.403897,34,138.07595
7.07172,32,138.143368
6.334771,37,138.257026
12.919954,31,138.290729
10.290603,32,138.359078
5.715189,34,138.395229
6.489564,34,138.468055
12.532529,30,138.500183
9.517939,33,138.535342
6.892359,34,138.574777
9.852136,34,138.611271
7.417424,36,138.685154
6.750009,37,138.725676
-68.915232,92,138.853782
9.942956,33,138.898032
7.695371,35,138.935961
8.60458,32,138.970674
11.16185,32,139.111541
11.030339,32,139.145978
4.512845,37,139.225834
7.072604,37,139.265309
8.502142,34,139.330077
8.517677,35,139.367843
9.889986,34,139.437262
12.109117,32,139.471514
8.341311,36,139.546703
7.7853,34,139.583285
11.580038,31,139.648936
-33.423207,67,139.724045
10.036179,32,139.763322
3.482628,38,139.80424
9.671424,33,139.873225
9.704631,36,139.91293
-60.472694,86,140.041112
3.269428,37,140.096224
6.688067,35,140.13492
-63.173623,87,140.261091
9.187967,35,140.313201
10.700474,31,140.347171
8.814286,33,140.382888
11.457673,32,140.419112
5.942441,35,140.456934
12.913647,30,140.489506
6.344727,39,163.831703
5.381559,38,163.874299
11.876415,31,163.934806
4.817205,38,163.976449
10.31754,33,164.046887
3.794693,38,164.088651
8.151807,37,164.16108
2.051333,40,164.205041
3.944754,38,164.271187
5.062147,38,164.312943
9.96092,31,164.373747
5.643161,38,164.415518
10.681974,32,164.484392
1.797349,39,164.526925
5.46928,38,164.600493
5.217837,38,164.642056
1.42558,39,164.710792
8.463182,36,164.750809
10.098055,34,164.816208
4.648627,39,164.858767
11.987689,31,164.922212
1.157573,40,164.965805
-48.825422,78,165.193384
4.390555,38,165.259938
1.8301,39,165.303285
4.773555,38,165.369766
4.625054,37,165.410241
1.690602,39,165.480155
5.845352,36,165.519562
9.670254,34,165.584343
7.031903,36,165.624098
11.256294,33,165.692681
10.443216,32,165.727603
8.404407,34,165.764904
4.749832,39,165.808605
9.731167,32,165.843005
0.981843,40,165.917748
4.969148,38,165.95892
5.337408,39,166.023469
5.081182,38,166.064057
6.189207,37,166.127933
2.591744,39,166.169548
9.210253,34,166.231629
6.771696,37,166.271774
4.418344,38,166.343745
6.615241,37,166.383953
8.853671,34,166.447757
1.635677,38,166.488465
10.486088,32,166.552461
6.63347,35,166.590297
7.905168,37,166.667194
3.793091,37,166.707995
